"","name","gender","probability"
"10511","Belen","F","0.992851469420175"
"10512","Belenda","F","1"
"10513","Beleta","F","1"
"10514","Belford","M","1"
"10515","Belgica","F","1"
"10516","Belia","F","1"
"10517","Belicia","F","1"
"10518","Believe","F","1"
"10519","Belina","F","1"
"10520","Belinda","F","0.997907161692688"
"10521","Belisa","F","1"
"10522","Belisario","M","1"
"10523","Belissa","F","1"
"10524","Belita","F","1"
"10525","Beliz","F","1"
"10526","Belize","F","1"
"10527","Belkis","F","1"
"10528","Belky","F","1"
"10529","Belkys","F","1"
"10530","Bell","F","0.949119373776908"
"10531","Bella","F","0.999307380472204"
"10532","Bellaann","F","1"
"10533","Belladonna","F","1"
"10534","Bellagrace","F","1"
"10535","Bellah","F","1"
"10536","Bellaluna","F","1"
"10537","Bellalynn","F","1"
"10538","Bellamae","F","1"
"10539","Bellamarie","F","1"
"10540","Bellamay","F","1"
"10541","Bellami","F","1"
"10542","Bellamia","F","1"
"10543","Bellamie","F","1"
"10544","Bellamy","F","0.956521739130435"
"10545","Bellani","F","1"
"10546","Bellanie","F","1"
"10547","Bellanira","F","1"
"10548","Bellany","F","1"
"10549","Bellarae","F","1"
"10550","Bellarose","F","1"
"10551","Bellasophia","F","1"
"10552","Bellatrix","F","1"
"10553","Belle","F","1"
"10554","Bellicia","F","1"
"10555","Bellina","F","1"
"10556","Bellinda","F","1"
"10557","Bellissa","F","1"
"10558","Belma","F","1"
"10559","Belmaris","F","1"
"10560","Belmeda","F","1"
"10561","Belmin","M","1"
"10562","Belmira","F","1"
"10563","Belmont","M","1"
"10564","Belon","F","1"
"10565","Beloved","F","1"
"10566","Belsy","F","1"
"10567","Belton","M","1"
"10568","Belua","F","1"
"10569","Belva","F","1"
"10570","Belverly","F","1"
"10571","Belvia","F","1"
"10572","Belvie","F","1"
"10573","Belvin","M","0.983412322274882"
"10574","Belynda","F","1"
"10575","Belzora","F","1"
"10576","Bemjamin","M","1"
"10577","Bemnet","F","0.532258064516129"
"10578","Ben","M","0.994398710005941"
"10579","Bena","F","1"
"10580","Benae","F","1"
"10581","Benaiah","M","1"
"10582","Benajamin","M","1"
"10583","Benajmin","M","1"
"10584","Benancia","F","1"
"10585","Benancio","M","1"
"10586","Benard","M","1"
"10587","Benardo","M","1"
"10588","Benas","M","1"
"10589","Benay","F","1"
"10590","Bence","M","1"
"10591","Benda","F","1"
"10592","Bendetta","F","1"
"10593","Bendrick","M","1"
"10594","Bene","F","1"
"10595","Benecia","F","1"
"10596","Benecio","M","1"
"10597","Benedek","M","1"
"10598","Benedetta","F","1"
"10599","Benedetto","M","1"
"10600","Benedict","M","1"
"10601","Benedicta","F","1"
"10602","Benedicte","F","1"
"10603","Benedicto","M","1"
"10604","Benedikt","M","1"
"10605","Benee","F","1"
"10606","Benelli","F","1"
"10607","Benen","M","1"
"10608","Benesha","F","1"
"10609","Benessa","F","1"
"10610","Benet","M","0.607843137254902"
"10611","Beneta","F","1"
"10612","Benett","M","1"
"10613","Benetta","F","1"
"10614","Benette","F","1"
"10615","Beneva","F","1"
"10616","Benford","M","1"
"10617","Bengamin","M","1"
"10618","Bengi","M","1"
"10619","Bengie","M","1"
"10620","Bengiman","M","1"
"10621","Bengt","M","1"
"10622","Bengy","M","1"
"10623","Benhamin","M","1"
"10624","Benhard","M","1"
"10625","Benhart","M","1"
"10626","Benhur","M","1"
"10627","Beni","M","0.701149425287356"
"10628","Beniah","M","1"
"10629","Beniamin","M","1"
"10630","Benica","F","1"
"10631","Benicia","F","1"
"10632","Benicio","M","1"
"10633","Benie","M","1"
"10634","Benigna","F","1"
"10635","Benigno","M","1"
"10636","Benika","F","1"
"10637","Benilda","F","1"
"10638","Benilde","F","1"
"10639","Benina","F","1"
"10640","Benino","M","1"
"10641","Benisha","F","1"
"10642","Benita","F","1"
"10643","Benitez","M","1"
"10644","Benito","M","0.997678945792153"
"10645","Benjahmin","M","1"
"10646","Benjain","M","1"
"10647","Benjaman","M","1"
"10648","Benjamen","M","1"
"10649","Benjamim","M","1"
"10650","Benjamin","M","0.996653106952422"
"10651","Benjamine","M","1"
"10652","Benjaminjoseph","M","1"
"10653","Benjammin","M","1"
"10654","Benjamon","M","1"
"10655","Benjamyn","M","1"
"10656","Benje","M","1"
"10657","Benjeman","M","1"
"10658","Benjemin","M","1"
"10659","Benjerman","M","1"
"10660","Benjermen","M","1"
"10661","Benjermin","M","1"
"10662","Benji","M","0.966235632183908"
"10663","Benjiam","M","1"
"10664","Benjie","M","0.966915688367129"
"10665","Benjiman","M","1"
"10666","Benjimen","M","1"
"10667","Benjimin","M","1"
"10668","Benjmain","M","1"
"10669","Benjman","M","1"
"10670","Benjy","M","1"
"10671","Benley","M","1"
"10672","Benn","M","1"
"10673","Benna","F","1"
"10674","Bennard","M","1"
"10675","Benne","F","1"
"10676","Benner","M","1"
"10677","Bennet","M","0.97962052002811"
"10678","Bennett","M","0.9729885580746"
"10679","Bennetta","F","1"
"10680","Bennette","F","0.67032967032967"
"10681","Benney","M","1"
"10682","Benni","F","1"
"10683","Bennie","M","0.843259225748077"
"10684","Bennington","M","1"
"10685","Bennita","F","1"
"10686","Bennjamin","M","1"
"10687","Benno","M","1"
"10688","Benny","M","0.987924960740206"
"10689","Bennye","F","1"
"10690","Beno","M","1"
"10691","Benoit","M","1"
"10692","Bensen","M","1"
"10693","Bensley","M","1"
"10694","Benson","M","0.999371306425248"
"10695","Bensyn","M","1"
"10696","Bente","F","1"
"10697","Bentely","M","1"
"10698","Benten","M","1"
"10699","Bentlea","F","1"
"10700","Bentlee","M","0.797197640117994"
"10701","Bentlei","M","0.541666666666667"
"10702","Bentleigh","F","0.877984084880637"
"10703","Bentley","M","0.939147264757784"
"10704","Bentli","F","0.7"
"10705","Bentlie","F","0.642458100558659"
"10706","Bently","M","0.965217391304348"
"10707","Benton","M","1"
"10708","Bentura","M","0.895833333333333"
"10709","Bentyn","M","1"
"10710","Bentz","M","1"
"10711","Bentzion","M","1"
"10712","Benuel","M","1"
"10713","Benvinda","F","1"
"10714","Beny","M","1"
"10715","Benyam","M","1"
"10716","Benyamin","M","1"
"10717","Benz","M","1"
"10718","Benzel","M","1"
"10719","Benzino","M","1"
"10720","Benzion","M","1"
"10721","Beola","F","1"
"10722","Beonca","F","1"
"10723","Beonce","F","1"
"10724","Beonica","F","1"
"10725","Beonka","F","1"
"10726","Beorn","M","1"
"10727","Beowulf","M","1"
"10728","Ber","M","1"
"10729","Bera","F","0.967914438502674"
"10730","Beranda","F","1"
"10731","Berania","F","1"
"10732","Berat","M","1"
"10733","Berchie","F","1"
"10734","Berchman","M","1"
"10735","Berda","F","1"
"10736","Berdean","F","1"
"10737","Berdeen","F","1"
"10738","Berdell","F","0.618257261410788"
"10739","Berdella","F","1"
"10740","Berdena","F","1"
"10741","Berdene","F","1"
"10742","Berdia","F","1"
"10743","Berdie","F","1"
"10744","Berdina","F","1"
"10745","Berdine","F","1"
"10746","Berdyne","F","1"
"10747","Berea","F","1"
"10748","Berek","M","1"
"10749","Bereket","M","1"
"10750","Berel","M","1"
"10751","Beren","M","0.832298136645963"
"10752","Berend","M","1"
"10753","Berenda","F","1"
"10754","Berenger","M","1"
"10755","Berenice","F","0.998767783129831"
"10756","Berenis","F","1"
"10757","Berenise","F","1"
"10758","Berenisse","F","1"
"10759","Bereniz","F","1"
"10760","Berenize","F","1"
"10761","Beresford","M","1"
"10762","Beret","F","1"
"10763","Beretta","F","1"
"10764","Berg","M","1"
"10765","Bergan","F","1"
"10766","Berge","M","1"
"10767","Bergen","F","0.565333333333333"
"10768","Berger","M","1"
"10769","Bergetta","F","1"
"10770","Bergin","F","1"
"10771","Beri","F","1"
"10772","Beric","M","1"
"10773","Beril","M","1"
"10774","Berina","F","1"
"10775","Berinda","F","1"
"10776","Berish","M","1"
"10777","Berit","F","1"
"10778","Berita","F","1"
"10779","Berj","M","1"
"10780","Berk","M","1"
"10781","Berkay","M","1"
"10782","Berke","M","1"
"10783","Berkeley","F","0.594409282700422"
"10784","Berklee","F","0.988962472406181"
"10785","Berkleigh","F","1"
"10786","Berkley","F","0.586688014638609"
"10787","Berkli","F","1"
"10788","Berklie","F","1"
"10789","Berkly","F","1"
"10790","Berl","M","0.994517543859649"
"10791","Berla","F","1"
"10792","Berle","M","0.967836257309941"
"10793","Berlena","F","1"
"10794","Berlene","F","1"
"10795","Berley","M","1"
"10796","Berlie","M","0.647260273972603"
"10797","Berlin","M","0.538461538461538"
"10798","Berlina","F","1"
"10799","Berlinda","F","1"
"10800","Berline","F","1"
"10801","Berlon","M","1"
"10802","Berlyn","F","0.896070975918885"
"10803","Berlynn","F","1"
"10804","Berma","F","1"
"10805","Berman","M","1"
"10806","Bern","M","1"
"10807","Berna","F","1"
"10808","Bernabe","M","1"
"10809","Bernace","F","1"
"10810","Bernadean","F","1"
"10811","Bernadeen","F","1"
"10812","Bernadene","F","1"
"10813","Bernadet","F","1"
"10814","Bernadett","F","1"
"10815","Bernadetta","F","1"
"10816","Bernadette","F","0.998872583100021"
"10817","Bernadina","F","1"
"10818","Bernadine","F","1"
"10819","Bernadino","M","1"
"10820","Bernado","M","1"
"10821","Bernadyne","F","1"
"10822","Bernal","M","1"
"10823","Bernaldo","M","1"
"10824","Bernalee","F","1"
"10825","Bernando","M","1"
"10826","Bernard","M","0.995069226259377"
"10827","Bernarda","F","1"
"10828","Bernardette","F","1"
"10829","Bernardina","F","1"
"10830","Bernardine","F","1"
"10831","Bernardino","M","1"
"10832","Bernardita","F","1"
"10833","Bernardo","M","1"
"10834","Bernarr","M","1"
"10835","Bernasia","F","1"
"10836","Bernave","M","1"
"10837","Bernay","F","1"
"10838","Bernd","M","1"
"10839","Bernda","F","1"
"10840","Berne","M","1"
"10841","Bernece","F","1"
"10842","Berneda","F","1"
"10843","Bernedette","F","1"
"10844","Berneice","F","1"
"10845","Berneil","F","1"
"10846","Berneita","F","1"
"10847","Bernel","M","1"
"10848","Bernelda","F","1"
"10849","Bernell","M","0.673487157161515"
"10850","Bernella","F","1"
"10851","Bernelle","F","1"
"10852","Bernerd","M","1"
"10853","Bernese","F","1"
"10854","Bernesha","F","1"
"10855","Bernessa","F","1"
"10856","Bernessia","F","1"
"10857","Bernest","M","1"
"10858","Bernestine","F","1"
"10859","Bernet","M","1"
"10860","Berneta","F","1"
"10861","Bernetha","F","1"
"10862","Bernett","F","0.662337662337662"
"10863","Bernetta","F","1"
"10864","Bernette","F","1"
"10865","Berney","M","1"
"10866","Bernhard","M","1"
"10867","Bernhardt","M","1"
"10868","Bernhart","M","1"
"10869","Berni","F","1"
"10870","Bernia","F","1"
"10871","Bernice","F","0.981613196125908"
"10872","Bernicia","F","1"
"10873","Bernida","F","1"
"10874","Bernie","M","0.855677862451783"
"10875","Berniece","F","1"
"10876","Bernina","F","1"
"10877","Bernis","M","0.8"
"10878","Bernise","F","1"
"10879","Bernisha","F","1"
"10880","Bernistine","F","1"
"10881","Bernita","F","1"
"10882","Bernitha","F","1"
"10883","Bernitta","F","1"
"10884","Berniya","F","1"
"10885","Bernnadette","F","1"
"10886","Bernon","M","1"
"10887","Bernt","M","1"
"10888","Berny","M","1"
"10889","Bernyce","F","1"
"10890","Beronica","F","1"
"10891","Berra","F","1"
"10892","Berrett","M","1"
"10893","Berri","F","1"
"10894","Berrie","F","1"
"10895","Berrin","M","1"
"10896","Berry","M","0.942195568882226"
"10897","Berryman","M","1"
"10898","Bersain","M","1"
"10899","Bert","M","0.980750637250593"
"10900","Berta","F","1"
"10901","Berte","F","1"
"10902","Berteal","F","1"
"10903","Bertel","M","1"
"10904","Bertell","M","1"
"10905","Bertella","F","1"
"10906","Bertelle","F","1"
"10907","Berten","M","1"
"10908","Bertena","F","1"
"10909","Berth","F","1"
"10910","Bertha","F","0.995510317635434"
"10911","Berthal","M","0.739130434782609"
"10912","Berthalee","F","1"
"10913","Berthamae","F","1"
"10914","Berthe","F","1"
"10915","Berthel","M","0.67741935483871"
"10916","Berthella","F","1"
"10917","Berthena","F","1"
"10918","Berthenia","F","1"
"10919","Berther","F","1"
"10920","Berthia","F","1"
"10921","Berthina","F","1"
"10922","Berthine","F","1"
"10923","Berthol","M","1"
"10924","Berthold","M","1"
"10925","Bertia","F","1"
"10926","Bertice","F","0.799086757990868"
"10927","Bertie","F","0.940949227373068"
"10928","Bertil","M","1"
"10929","Bertile","F","1"
"10930","Bertilla","F","1"
"10931","Bertille","F","1"
"10932","Bertin","M","1"
"10933","Bertina","F","1"
"10934","Bertine","F","1"
"10935","Bertis","M","0.959915611814346"
"10936","Berto","M","1"
"10937","Berton","M","1"
"10938","Bertram","M","1"
"10939","Bertran","M","1"
"10940","Bertrand","M","1"
"10941","Bertrice","F","1"
"10942","Bertrum","M","1"
"10943","Bertus","M","1"
"10944","Bervin","M","1"
"10945","Berwick","M","1"
"10946","Berwin","M","1"
"10947","Berwyn","M","1"
"10948","Beryl","F","0.811112008398611"
"10949","Beryle","F","0.854037267080745"
"10950","Besa","F","1"
"10951","Besan","F","1"
"10952","Besart","M","1"
"10953","Beshoy","M","1"
"10954","Besiana","F","1"
"10955","Besim","M","1"
"10956","Besma","F","1"
"10957","Besnik","M","1"
"10958","Bess","F","0.99929962179577"
"10959","Besse","F","1"
"10960","Bessie","F","0.995660245860835"
"10961","Bessiemae","F","1"
"10962","Bessy","F","1"
"10963","Bessye","F","1"
"10964","Besty","F","1"
"10965","Beta","F","1"
"10966","Betania","F","1"
"10967","Betanya","F","1"
"10968","Betel","F","1"
"10969","Beth","F","0.997960310785877"
"10970","Betha","F","1"
"10971","Bethal","F","1"
"10972","Bethan","F","1"
"10973","Bethanee","F","1"
"10974","Bethaney","F","1"
"10975","Bethani","F","1"
"10976","Bethania","F","1"
"10977","Bethanie","F","1"
"10978","Bethann","F","1"
"10979","Bethanne","F","1"
"10980","Bethanni","F","1"
"10981","Bethannie","F","1"
"10982","Bethanny","F","1"
"10983","Bethany","F","0.99808307374957"
"10984","Bethanya","F","1"
"10985","Bethanye","F","1"
"10986","Bethe","F","1"
"10987","Bethea","F","1"
"10988","Bethel","F","0.824552066702147"
"10989","Bethellen","F","1"
"10990","Bethena","F","1"
"10991","Bethene","F","1"
"10992","Bethenia","F","1"
"10993","Bethenny","F","1"
"10994","Betheny","F","1"
"10995","Bethia","F","1"
"10996","Bethie","F","1"
"10997","Bethina","F","1"
"10998","Bethine","F","1"
"10999","Bethlehem","F","1"
"11000","Bethlyn","F","1"
"11001","Bethney","F","1"
"11002","Bethony","F","1"
"11003","Bethsaida","F","1"
"11004","Bethsheba","F","1"
"11005","Bethsy","F","1"
"11006","Bethy","F","1"
"11007","Bethyl","F","1"
"11008","Bethzabel","F","1"
"11009","Bethzabeth","F","1"
"11010","Bethzaida","F","1"
"11011","Bethzaira","F","1"
"11012","Bethzi","F","1"
"11013","Bethzy","F","1"
"11014","Betim","M","1"
"11015","Betina","F","1"
"11016","Beto","M","1"
"11017","Betony","F","1"
"11018","Betrice","F","1"
"11019","Betrina","F","1"
"11020","Betsabe","F","1"
"11021","Betsabet","F","1"
"11022","Betsabeth","F","1"
"11023","Betsaida","F","1"
"11024","Betsayda","F","1"
"11025","Betselot","F","1"
"11026","Betsey","F","1"
"11027","Betsi","F","1"
"11028","Betsie","F","1"
"11029","Betsua","F","1"
"11030","Betsy","F","0.99979209546976"
"11031","Betsye","F","1"
"11032","Bett","F","1"
"11033","Betta","F","1"
"11034","Bette","F","0.999368360608671"
"11035","Betteann","F","1"
"11036","Bettee","F","1"
"11037","Bettejane","F","1"
"11038","Bettejean","F","1"
"11039","Bettejo","F","1"
"11040","Bettelou","F","1"
"11041","Bettey","F","1"
"11042","Betti","F","1"
"11043","Bettiann","F","1"
"11044","Bettianne","F","1"
"11045","Bettie","F","0.997837697017064"
"11046","Bettijane","F","1"
"11047","Bettilou","F","1"
"11048","Bettina","F","1"
"11049","Bettine","F","1"
"11050","Bettsy","F","1"
"11051","Betty","F","0.996390690994679"
"11052","Bettyann","F","1"
"11053","Bettyanne","F","1"
"11054","Bettye","F","0.997953763768558"
"11055","Bettyjane","F","1"
"11056","Bettyjean","F","1"
"11057","Bettyjo","F","1"
"11058","Bettylee","F","1"
"11059","Bettylou","F","1"
"11060","Bettylu","F","1"
"11061","Bettymae","F","1"
"11062","Bettymarie","F","1"
"11063","Bettzy","F","1"
"11064","Betul","F","1"
"11065","Bety","F","1"
"11066","Betzabe","F","1"
"11067","Betzabel","F","1"
"11068","Betzabet","F","1"
"11069","Betzabeth","F","1"
"11070","Betzaida","F","1"
"11071","Betzaira","F","1"
"11072","Betzalel","M","1"
"11073","Betzayda","F","1"
"11074","Betzayra","F","1"
"11075","Betzhy","F","1"
"11076","Betzi","F","1"
"11077","Betzy","F","1"
"11078","Beuford","M","1"
"11079","Beula","F","1"
"11080","Beulah","F","0.997093181942246"
"11081","Beuna","F","1"
"11082","Beunca","F","1"
"11083","Beunka","F","1"
"11084","Bev","F","0.995039682539683"
"11085","Beva","F","1"
"11086","Bevan","M","0.890547263681592"
"11087","Bevely","F","0.909722222222222"
"11088","Bevelyn","F","1"
"11089","Bevereley","F","1"
"11090","Beverely","F","1"
"11091","Beverle","F","1"
"11092","Beverlee","F","1"
"11093","Beverley","F","0.970291102297388"
"11094","Beverli","F","1"
"11095","Beverlie","F","1"
"11096","Beverlin","F","1"
"11097","Beverly","F","0.987846593740983"
"11098","Beverlyann","F","1"
"11099","Beverlye","F","1"
"11100","Beverlyn","F","1"
"11101","Bevery","F","1"
"11102","Bevie","F","1"
"11103","Bevin","F","0.891651865008881"
"11104","Bevis","M","1"
"11105","Bevon","M","1"
"11106","Bevyn","F","1"
"11107","Bex","M","1"
"11108","Bexlee","F","1"
"11109","Bexleigh","F","1"
"11110","Bexley","F","0.914141414141414"
"11111","Bexli","F","1"
"11112","Bexton","M","1"
"11113","Beya","F","1"
"11114","Beyah","F","1"
"11115","Beyan","M","1"
"11116","Beyanka","F","1"
"11117","Beyda","F","1"
"11118","Beyla","F","1"
"11119","Beyonca","F","1"
"11120","Beyonce","F","1"
"11121","Beyoncee","F","1"
"11122","Beyonka","F","1"
"11123","Beyounce","F","1"
"11124","Beyunka","F","1"
"11125","Beyza","F","1"
"11126","Beza","F","1"
"11127","Bezaleel","M","1"
"11128","Bezalel","M","1"
"11129","Bezawit","F","1"
"11130","Bg","F","1"
"11131","Bhakti","F","1"
"11132","Bharat","M","1"
"11133","Bharath","M","1"
"11134","Bhargav","M","1"
"11135","Bhargava","M","1"
"11136","Bhargavi","F","1"
"11137","Bhavana","F","1"
"11138","Bhavani","F","1"
"11139","Bhavesh","M","1"
"11140","Bhavi","F","1"
"11141","Bhavik","M","1"
"11142","Bhavika","F","1"
"11143","Bhavin","M","1"
"11144","Bhavini","F","1"
"11145","Bhavna","F","1"
"11146","Bhavya","F","0.804733727810651"
"11147","Bhoomi","F","1"
"11148","Bhoomika","F","1"
"11149","Bhrianna","F","1"
"11150","Bhumi","F","1"
"11151","Bhumika","F","1"
"11152","Bhuvan","M","1"
"11153","Bhuvi","F","1"
"11154","Bia","F","1"
"11155","Biaca","F","1"
"11156","Biafra","F","1"
"11157","Biaggio","M","1"
"11158","Biagio","M","1"
"11159","Biak","F","0.785714285714286"
"11160","Biana","F","1"
"11161","Bianaca","F","1"
"11162","Bianca","F","0.99723290431525"
"11163","Biancamarie","F","1"
"11164","Biancca","F","1"
"11165","Biance","F","1"
"11166","Biancha","F","1"
"11167","Biancia","F","1"
"11168","Bianco","F","0.8875"
"11169","Bianet","F","1"
"11170","Bianeth","F","1"
"11171","Bianey","F","1"
"11172","Bianica","F","1"
"11173","Bianka","F","1"
"11174","Biankah","F","1"
"11175","Bianna","F","1"
"11176","Biannca","F","1"
"11177","Bianney","F","1"
"11178","Bianny","F","1"
"11179","Biatris","F","1"
"11180","Biatriz","F","1"
"11181","Biaunca","F","1"
"11182","Bibb","M","1"
"11183","Bibek","M","1"
"11184","Bibi","F","1"
"11185","Bibian","F","1"
"11186","Bibiana","F","1"
"11187","Bibianna","F","1"
"11188","Bibiano","M","1"
"11189","Bicente","M","1"
"11190","Bich","F","1"
"11191","Bictor","M","1"
"11192","Bidal","M","1"
"11193","Biddie","F","1"
"11194","Biddy","F","1"
"11195","Bidwell","M","1"
"11196","Biel","M","1"
"11197","Bielka","F","1"
"11198","Bienvenida","F","1"
"11199","Bienvenido","M","1"
"11200","Biff","M","1"
"11201","Biftu","F","1"
"11202","Bige","M","1"
"11203","Bijal","F","1"
"11204","Bijan","M","0.970618034447822"
"11205","Bijon","M","0.8"
"11206","Bijou","F","1"
"11207","Bijoux","F","1"
"11208","Biju","M","1"
"11209","Biko","M","1"
"11210","Bikram","M","1"
"11211","Bilaal","M","1"
"11212","Bilal","M","0.998809240295308"
"11213","Bilan","F","1"
"11214","Bilbo","M","1"
"11215","Bilen","F","1"
"11216","Bilguun","M","1"
"11217","Bilinda","F","1"
"11218","Biljana","F","1"
"11219","Bill","M","0.995550335278508"
"11220","Billa","F","1"
"11221","Billal","M","1"
"11222","Bille","F","0.549019607843137"
"11223","Billee","F","0.991749174917492"
"11224","Billey","M","1"
"11225","Billi","F","0.997091332169866"
"11226","Billie","F","0.762182163473857"
"11227","Billiejean","F","1"
"11228","Billiejo","F","1"
"11229","Billiejoe","F","1"
"11230","Billijo","F","1"
"11231","Billion","M","1"
"11232","Billison","M","1"
"11233","Billy","M","0.986192361633052"
"11234","Billye","F","0.967741935483871"
"11235","Billyjack","M","1"
"11236","Billyjo","F","0.564102564102564"
"11237","Billyjoe","M","1"
"11238","Billyray","M","1"
"11239","Bilma","F","1"
